OBJECTID,Address,Parcel,Units,Stories,UniqueID,Building_Name,Complex_Name,Case_Number,Building_Type,Status,Last_Date,Comments,Safety_Comments,Fire_Alarms,Sprinkler,Managing_Company,MFRecyclingStatus,ShapeSTArea,ShapeSTLength
1842,986 Pomona Dr,412010103900,4,2,400,986 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,,,,,,,,574.977596004313,113.343837093385
1843,950 Pomona Dr,412010103900,4,2,399,950 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,,,,,,,,651.844404348514,111.762259160643
1844,952 Pomona Dr,412010103900,4,2,399,952 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,,,,,,,,498.016436119649,104.025247030738
1845,954 Pomona Dr,412010103900,4,2,399,954 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,,,,,,,,447.4056427338,92.7917383710574
1846,948 Pomona Dr,412010103900,3,2,396,948 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,,,,,,,,682.626752599667,119.206400648709
1847,946 Pomona Dr,412010103900,3,2,396,946 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,,,,,,,,515.281741851122,100.234901943115
1848,944 Pomona Dr,412010103900,3,2,396,944 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,,,,,,,,495.271592140598,95.9766969166859
1849,940 Pomona Dr,412010103900,4,2,391,940 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,,,,,,,,614.28838472112,107.895377749381
1850,938 Pomona Dr,412010103900,4,2,391,938 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,,,,,,,,498.090033685996,96.968603155721
1851,936 Pomona Dr,412010103900,4,2,391,936 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,,,,,,,,490.000938926717,106.075847023139
1852,932 Pomona Dr,412010103900,4,2,390,932 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,,,,,,,,630.477187089979,110.533228393695
1853,930 Pomona Dr,412010103900,4,2,390,930 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,,,,,,,,529.410259547155,99.6002851927271
1854,928 Pomona Dr,412010103900,4,2,390,928 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,,,,,,,,564.569635756039,107.222975160104
1855,201 Burr Oak Ct,462107102006,7,2,389,201 Burr Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 05:00:00+00,,,,,,Yes,667.968407159472,109.342168864061
1856,203 Burr Oak Ct,462107102006,7,2,389,203 Burr Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 05:00:00+00,,,,,,Yes,536.507625333297,101.342040495359
1857,205 Burr Oak Ct,462107102006,7,2,389,205 Burr Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 05:00:00+00,,,,,,Yes,794.451574525964,116.977143593295
1858,207 Burr Oak Ct,462107102006,7,2,389,207 Burr Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 05:00:00+00,,,,,,Yes,806.358765185494,134.94272448519
1859,209 Burr Oak Ct,462107102006,7,2,389,209 Burr Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 05:00:00+00,,,,,,Yes,823.08010526358,136.932692690626
1860,211 Burr Oak Ct,462107102006,7,2,389,211 Burr Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 05:00:00+00,,,,,,Yes,682.209171648372,118.517931629845
1861,974 Pomona Dr,412010103900,3,2,388,974 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,,,,,,,,690.423121133635,117.090194594433
1862,976 Pomona Dr,412010103900,3,2,388,976 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,,,,,,,,426.340360458199,92.4050774153471
1863,978 Pomona Dr,412010103900,3,2,388,978 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,,,,,,,,530.030841009114,107.119038233995
1864,104 Kenwood Rd,412010451020,24,3,368,104 Kenwood Rd,Gramercy Park,AI08-0010,Complex,,2008/02/29 06:00:00+00,,,,,,Yes,3660.12277563564,259.862354497545
1865,108 Kenwood Rd,412010451020,24,3,366,108 Kenwood Rd,Gramercy Park,AI08-0010,Complex,,2008/02/29 06:00:00+00,,,,,,Yes,4293.51870413986,292.522940448775
1866,112 Kenwood Rd,412010451020,24,3,364,112 Kenwood Rd,Gramercy Park,AI08-0010,Complex,,2008/02/29 06:00:00+00,,,,,,Yes,3568.00600966989,255.703371238603
1867,118 Kenwood Rd,412010451020,24,3,362,118 Kenwood Rd,Gramercy Park,AI08-0010,Complex,,2008/02/29 06:00:00+00,,,,,,Yes,3648.76550622349,259.015062505498
1868,2548 W Springfield Ave,412010300010,10,3,357,2548 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,595.757481871542,99.3982068834979
1869,2550 W Springfield Ave,412010300010,10,3,357,2550 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,913.948583163414,120.961375262629
1870,2552 W Springfield Ave,412010300010,10,3,357,2552 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,1165.81556655691,138.237081910235
1871,2554 W Springfield Ave,412010300010,10,3,357,2554 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,614.299355792928,100.674404718628
1872,2556 W Springfield Ave,412010300010,10,3,357,2556 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,706.728851824191,106.931120952514
1873,2558 W Springfield Ave,412010300010,10,3,357,2558 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,564.032616672094,115.98466032357
1874,2560 W Springfield Ave,412010300010,10,3,357,2560 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,778.689780749268,118.950912669908
1875,2562 W Springfield Ave,412010300010,10,3,357,2562 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,542.568785415814,112.802399182803
1876,2564 W Springfield Ave,412010300010,10,3,357,2564 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,576.860386495669,97.7202931285694
1877,2104 W White St,412010451020,24,3,356,2104 W White St,Gramercy Park,AI08-0010,Complex,,2008/02/29 06:00:00+00,,,,,,Yes,4258.38518290183,288.785776037818
1878,2528 W Springfield Ave,412010300010,10,3,355,2528 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,674.999970625831,109.620141435059
1879,2530 W Springfield Ave,412010300010,10,3,355,2530 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,535.826569881175,99.4563001757876
1880,2532 W Springfield Ave,412010300010,10,3,355,2532 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,730.186229461425,120.780383832208
1881,2534 W Springfield Ave,412010300010,10,3,355,2534 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,753.173250528958,120.413251539383
1882,2544 W Springfield Ave,412010300010,10,3,355,2544 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,730.641013675119,114.5378543244
1883,2546 W Springfield Ave,412010300010,10,3,355,2546 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,638.109450886184,107.601415661215
1884,2542 W Springfield Ave,412010300010,10,3,355,2542 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,657.763087962512,116.691095851861
1885,2540 W Springfield Ave,412010300010,10,3,355,2540 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,821.397802942428,124.660024298567
1886,2538 W Springfield Ave,412010300010,10,3,355,2538 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,645.798979264041,108.148008691081
1887,3767 Thornhill Dr,442016179903,10,2,202,3767 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1345.94583168281,173.14500051118
1888,3761 Thornhill Dr,442016179903,10,2,202,3761 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,883.803488097822,185.908735747467
1889,3763 Thornhill Dr,442016179903,10,2,202,3763 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1286.61673015375,177.026744131521
1890,3769 Thornhill Dr,442016179903,10,2,202,3769 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,778.969388026858,145.493049075881
1891,3765 Thornhill Dr,442016179903,10,2,202,3765 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1178.6196873566,155.221217823662
1892,3759 Thornhill Dr,442016179903,10,2,202,3759 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,887.160436185995,192.325901928066
1893,3757 Thornhill Dr,442016179903,10,2,202,3757 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1253.23652326847,183.49099491891
1894,3751 Thornhill Dr,442016179903,10,2,202,3751 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,887.846368907877,167.820598949421
1895,3753 Thornhill Dr,442016179903,10,2,202,3753 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1308.97988005236,174.726115845884
1896,3726 Thornhill Dr,442016179907,14,2,203,3726 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1186.10819846636,169.478838435217
1897,3704 Thornhill Dr,442016179907,14,2,203,3704 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1423.67885654805,174.021193415072
1898,3714 Thornhill Dr,442016179907,14,2,203,3714 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,772.918603343729,170.716382649
1899,3712 Thornhill Dr,442016179907,14,2,203,3712 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,723.639607120669,120.693405584881
1900,3710 Thornhill Dr,442016179907,14,2,203,3710 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1272.88427315518,209.059159914096
1901,3702 Thornhill Dr,442016179907,14,2,203,3702 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,669.402172752004,135.245341709914
1902,3706 Thornhill Dr,442016179907,14,2,203,3706 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1074.40854395639,150.712965486578
1903,3722 Thornhill Dr,442016179907,14,2,203,3722 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1409.12920830018,202.092899805277
1904,3724 Thornhill Dr,442016179907,14,2,203,3724 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1092.87664233089,176.595356644183
1905,3728 Thornhill Dr,442016179907,14,2,203,3728 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1147.60000783185,167.85743458843
1906,3716 Thornhill Dr,442016179907,14,2,203,3716 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,667.814326865202,169.855809750603
1907,3720 Thornhill Dr,442016179907,14,2,203,3720 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,675.285184586652,118.228491774011
1908,3718 Thornhill Dr,442016179907,14,2,203,3718 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,670.918209435203,118.02835719857
1909,203 S County Fair Dr,412010451020,26,3,354,203 S County Fair Dr,Gramercy Park,AI08-0010,Complex,,2008/02/29 06:00:00+00,,,,,,Yes,4243.8209749626,289.452477706337
1910,206 Kenwood Rd,412010451020,24,3,353,206 Kenwood Rd,Gramercy Park,AI08-0010,Complex,,2008/02/29 06:00:00+00,,,,,,Yes,4198.78738741884,287.769569350564
1911,2112 W White St,412010451020,24,3,350,2112 W White St,Gramercy Park,AI08-0010,Complex,,2008/02/29 06:00:00+00,,,,,,Yes,4172.73063247343,286.636088403993
1912,2522 W Springfield Ave,412010300010,10,3,346,2522 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,493.442241505904,90.2795639387182
1913,2520 W Springfield Ave,412010300010,10,3,346,2520 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,644.683325939797,101.666225720606
1914,2518 W Springfield Ave,412010300010,10,3,346,2518 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,753.271840611291,124.593096834987
1915,2516 W Springfield Ave,412010300010,10,3,346,2516 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,783.283692077052,122.315699672408
1916,2514 W Springfield Ave,412010300010,10,3,346,2514 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,654.534877826931,102.914345948921
1917,2512 W Springfield Ave,412010300010,10,3,346,2512 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,620.300504031927,100.508009657646
1918,2504 W Springfield Ave,412010300010,10,3,346,2504 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,576.390504343422,97.0894474400246
1919,2510 W Springfield Ave,412010300010,10,3,346,2510 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,824.930196579015,125.86123266655
1920,2506 W Springfield Ave,412010300010,10,3,346,2506 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,562.525596019474,96.0936405328476
1921,207 S County Fair Dr,412010451020,26,3,345,207 S County Fair Dr,Gramercy Park,AI08-0010,Complex,,2008/02/29 06:00:00+00,,,,,,Yes,3628.28667980622,257.798479899002
1922,2572 W Springfield Ave,412010300010,10,3,344,2572 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,626.087933154962,100.659897510026
1923,2574 W Springfield Ave,412010300010,10,3,344,2574 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,699.49575162549,105.932322742297
1924,2576 W Springfield Ave,412010300010,10,3,344,2576 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,733.564313318092,119.105676461096
1925,2580 W Springfield Ave,412010300010,10,3,344,2580 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,656.341966308233,102.639137729279
1926,2582 W Springfield Ave,412010300010,10,3,344,2582 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,536.103335228685,93.766344715644
1927,2584 W Springfield Ave,412010300010,10,3,344,2584 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,823.856372612084,126.900924638072
1928,2586 W Springfield Ave,412010300010,10,3,344,2586 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,870.507146407572,129.011088400783
1929,2590 W Springfield Ave,412010300010,10,3,344,2590 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,541.027525869867,95.2825422199841
1930,2578 W Springfield Ave,412010300010,10,3,344,2578 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,679.344412912623,116.532503638038
1931,2101 W White St,412010451020,24,3,340,2101 W White St,Gramercy Park,AI08-0010,Complex,,2008/02/29 06:00:00+00,,,,,,Yes,3546.2941775103,254.864688759949
1932,303 S County Fair Dr,412010451020,26,3,336,303 S County Fair Dr,Gramercy Park,AI08-0010,Complex,,2008/02/29 06:00:00+00,,,,,,Yes,3674.40962250112,259.570510601468
1933,2111 W White,412010451020,24,3,334,2111 W White,Gramercy Park,AI08-0010,Complex,,2008/02/29 06:00:00+00,,,,,,Yes,4333.28917097029,291.859759917064
1934,2592 W Springfield Ave,412010300010,8,3,333,2592 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,323.394830160435,77.6105068464736
1935,2594 W Springfield Ave,412010300010,8,3,333,2594 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,470.813078663626,88.6583932245506
1936,2596 W Springfield Ave,412010300010,8,3,333,2596 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,472.80623313217,88.8076801511159
1937,2598 W Springfield Ave,412010300010,8,3,333,2598 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,721.970855378318,115.015155994977
1938,2600 W Springfield Ave,412010300010,8,3,333,2600 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,656.901666905844,113.740893938988
1939,2602 W Springfield Ave,412010300010,8,3,333,2602 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,476.851435762235,88.9150844477482
1940,2604 W Springfield Ave,412010300010,8,3,333,2604 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,562.114520049961,95.3782519201183
1941,2608 W Springfield Ave,412010300010,8,3,333,2608 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,715.073214927098,116.708484367724
1942,2618 W Springfield Ave,412010300010,5,3,326,2618 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,613.226521186866,99.1590960727215
1943,2620 W Springfield Ave,412010300010,5,3,326,2620 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,550.301246232112,106.270466605684
1944,2622 W Springfield Ave,412010300010,5,3,326,2622 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,655.248874157616,102.924950646871
1945,2624 W Springfield Ave,412010300010,5,3,326,2624 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,598.832459959421,98.9446832108455
1946,2628 W Springfield Ave,412010300010,5,3,326,2628 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,571.222250167798,96.492574739078
1947,1829 W John St,442015279022,4,2,243,1829 W John St,Westbury Park,AI07-0038,Complex,,2007/05/21 05:00:00+00,,,,,,Yes,674.510128711419,108.747256162055
1948,1831 W John St,442015279022,4,2,243,1831 W John St,Westbury Park,AI07-0038,Complex,,2007/05/21 05:00:00+00,,,,,,Yes,671.898331191969,108.598963972524
1949,1833 W John St,442015279022,4,2,243,1833 W John St,Westbury Park,AI07-0038,Complex,,2007/05/21 05:00:00+00,,,,,,Yes,791.188149321925,115.371980633524
1950,3604 Thornhill Dr,442016179911,14,2,204,3604 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,845.733407423899,153.06856185795
1951,3628 Thornhill Dr,442016179911,14,2,204,3628 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,678.104397524603,137.376206971757
1952,3616 Thornhill Dr,442016179911,14,2,204,3616 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,830.716305083164,184.675009741688
1953,3618 Thornhill Dr,442016179911,14,2,204,3618 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,880.078195086617,164.99285349909
1954,3620 Thornhill Dr,442016179911,14,2,204,3620 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,745.97163367354,162.78581914705
1955,3626 Thornhill Dr,442016179911,14,2,204,3626 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,744.98822070287,151.510484331065
1956,3624 Thornhill Dr,442016179911,14,2,204,3624 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,779.494226180304,154.826449861852
1957,3614 Thornhill Dr,442016179911,14,2,204,3614 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,767.246757758623,180.215477422637
1958,3612 Thornhill Dr,442016179911,14,2,204,3612 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,866.080871388612,163.31698834806
1959,3610 Thornhill Dr,442016179911,14,2,204,3610 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,855.475133311936,164.620475316747
1960,3608 Thornhill Dr,442016179911,14,2,204,3608 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,660.012020228527,132.55334178456
1961,3606 Thornhill Dr,442016179911,14,2,204,3606 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,852.315814779891,154.671593144271
1962,3602 Thornhill Dr,442016179911,14,2,204,3602 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,491.511103059161,126.72849970701
1963,3858 Thornhill Dr,442016179900,10,2,208,3858 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1256.65599850068,173.660904094382
1964,3842 Thornhill Dr,442016179900,10,2,208,3842 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1113.4537115343,180.445399401006
1965,3844 Thornhill Dr,442016179900,10,2,208,3844 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,964.135707716047,160.726655113423
1966,3846 Thornhill Dr,442016179900,10,2,208,3846 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1130.46221151897,154.088548911031
1967,3850 Thornhill Dr,442016179900,10,2,208,3850 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,971.667803716061,200.916882736201
1968,3852 Thornhill Dr,442016179900,10,2,208,3852 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,957.955100028676,191.847539698502
1969,3854 Thornhill Dr,442016179900,10,2,208,3854 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1166.16622762989,175.938560758372
1970,3860 Thornhill Dr,442016179900,10,2,208,3860 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,949.112025207917,173.253723222914
1971,3856 Thornhill Dr,442016179900,10,2,208,3856 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1017.99868882841,150.420383901674
1972,3642 Thornhill Dr,442016179909,10,2,211,3642 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1388.50480687372,182.604457610014
1973,3638 Thornhill Dr,442016179909,10,2,211,3638 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1065.71077962279,201.306783497529
1974,3636 Thornhill Dr,442016179909,10,2,211,3636 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1148.44647610072,173.778683225501
1975,3634 Thornhill Dr,442016179909,10,2,211,3634 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1174.31621665454,154.772617478005
1976,3632 Thornhill Dr,442016179909,10,2,211,3632 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1013.75813669842,161.198357667444
